address,collateral_usd,supply_usd,borrow_usd
GBPN3B3OKV5RW7ADBYNZZAN5AXYZFVUNYDT3IDGGQL5HVJIEE6VRL7OP,"$3,304.80",$0.00,$0.00
GAQAQSJPQJX6HFQBOJ5ZMS5YY6V77RFET66YZV76PCMCEPLMBQ7RHE6C,"$3,304.08",$0.00,$0.00
GCF63CZOXZZPRECAIELM5I3JTNVMBDZDCEEKXRINNBEGVYBZO3WHHNY7,"$3,302.79",$0.00,$0.00
GBTBTM66UMQ7EGC3UO4PNUFQ46KQUD46TMFEJGJ4SQACMV4ND4G4IHSW,"$3,301.32",$0.00,$0.00
GA7XEWTCOVRNFTWUYS4DSIT7IGSLCFB3O7LWD74VFEGM4CLFFISLK45J,"$3,289.63",$0.00,$0.00
GD7CFCH7DFCCAA2OKQTUN45JGZ5HNKAEARSY4RLYMWATBN6JLKP3TUSC,"$3,288.05",$0.00,$0.00
GBWWNTLQ2DMHL445UXZY455VAQ56YMVCWYEEHGHOVC4VYQ6NBWFPXBIA,"$3,282.84",$0.00,$0.00
GCFD3OBG5ZYWLHIFB66FKEL6XKKDMGQ5IITTCHNSWK6JY3HSHBN3CAHM,"$3,280.84",$0.00,$0.00
GAYRDOAYA7G6UTGUEJ5XYUEPY2CI4CD67TGUTBIM442OFAC4POA3IPKN,"$3,280.77",$0.00,$0.00
GC6WXU676L6TKQXHE7IKK44SEPSEU6N27IRDYH4BK37BKVXACYA6QRF6,"$3,278.10",$0.00,$0.00
GBBYPVPMW3IFRSPFWIVKPERDIHYIBW324VTMMMS37UCIDYBA5RX73Q2N,"$3,275.90",$0.00,$0.00
GB6ZHAGIAX3VQC35NSUWGV4ENREXWU2FCODHHOAQWPIDT5I2UVUZDTRS,"$3,274.24",$0.00,$0.00
GCHLCCK6KYTQHNSBU7F3TS5PSEWN26BHIR5JYJJ5HODYRLIMLPVBDPZI,"$3,273.30",$0.00,$0.00
GA6P3B7IWOGCTWUNGOHQFQVM3V3NQ5TSVKFMARLSESM3LSE4SVMMFQHN,"$3,273.22",$0.00,$0.00
GAONQWQSI5HJHTICFLUAC2F2T5SYYNMTHVMLTSAC7VZE5L25XB3BQEPB,"$3,271.08",$0.00,$0.00
GDSGFVJDL2N5OIAMPYCATRKZQ5P2V6KRERLN5S63MO4XDUPY245GEWF2,"$3,263.67",$0.00,$0.00
GAXU7OV36DLZ26D7ZQM24KV3EYARX4BFMVCSL5SXSA46NPXWHBEQ6KWF,"$3,259.65",$0.00,$0.00
GDEDJGYNXMRSDD4KOIINBIVQKNTTM4BM473Z3EUL662OPYLOWPGUVISR,"$3,255.98",$0.00,$0.00
GCUMQH24XQPK6ZDMB6H6ZA2RHGX6XCEOSL7R4NZ4XD4ULVA6RZRJ4EMZ,"$3,255.94",$0.00,$0.00
GADKQWPQMAYCG7KMAG5FRA7XTH3G2CMO4FTJGSL3IETBZDNJ5AYG66N7,"$3,253.89",$0.00,$0.00
GBPQRXRYGNTU6JP33SQGQVJBNUL6B43BVWJUGCEVYKGK6HGKIY7HWOJA,"$3,249.86",$0.00,$0.00
GD3YAYYBAB5ZXL4FNU5KIVBTFQLWJ36BOQJWRTMNLEBTAJCRFTBYY4JH,"$3,243.05",$0.00,$0.00
GAJA2RBBJY65XOPXI3IDTGF3FGQ3XUVQVQITGYEJT4XBZWPTFBOC4TIB,"$3,239.87",$0.00,$0.00
GBKT34EKSY2657RMTJZFFK5B5FIO2VCWRQ5MR2ZZLCA2CR63VY3HYWGY,"$3,237.27",$0.00,$0.00
GAM7BCA7WDWYPMZE5VLWWHQRVVR36Z4QJ4F4AA7LU3NCOI5O4WUFFRP5,"$3,236.52",$0.00,$0.00
GAT7VD2ONWZJIQH5OKRZCD44UOISS6VKQZYMLGPIS3ROTUHKSNPDAVXM,"$3,230.64",$0.00,$0.00
GBL4RPWUDX753SRJUA7OI7D2UYIAAXV2N5EA6SVQBWPSTSZA4STGLEYE,"$3,224.49",$0.00,$0.00
GAQ3UDZMG5JWUZRAJXNO4N63WNTNXJKJ27UU4NKJGEGHNADAUPKUUEFS,"$3,224.20",$0.00,$0.00
GDVGGUSWX44WXB2ZYGWFFWTWQQ3PRQQUPTVCBFIWDEGONV7W35T3TAFS,"$3,223.35",$0.00,$0.00
GBA3ON3MNLCVDAYPTFRYY6TIODMWYHYTKPBDLGXNVMI3MVQSCENF64ER,"$3,217.05",$0.00,$0.00
GAMOBEVPXRZP3NTSATL5UTTVBW56JBIWMF77OCFW7PEMI5X2IRFJI52N,"$3,216.18",$0.00,$0.00
GBB2YEDCS3ITW4PQWVKDJW3SY7GC6FMGWF4LLRDTDE7IYRTKK7R7BDRO,"$3,213.43",$0.00,$0.00
GDAGYHJX67AZ2SO6KB4Y34YJHTHU7NAIGZK6PCTKK2KCMUEFTU5WA6PJ,"$3,211.05",$0.00,$0.00
GDCLV66SMMQQHS4FH7I3QUXY3K47FJFJWIAECDFCJHFWMB53XSJW2SYB,"$3,209.71",$0.00,$0.00
GDMKHYJRAIIRHCVOY5TTMVMSFO2E6MQYJRNQBSQ2IDP5KPRYOBLNZALU,"$3,209.37",$0.00,$0.00
GDD46IQP3KD4ZBSMXJUBAY67ALRM4IYYI4FTSAJISCP2UG5CF4VXCGO3,"$3,208.53",$0.00,$0.00
GBRQMZGOQZ3PUPJYO673EMY6TCC3ZVDT4ZMSTBQEKJV5B5DGJACRF5BW,"$3,207.95",$0.00,$0.00
GCL3POCT4PQTFGMEW7L77AVIDPAXEMDMJLNM674TCXDRWAHRNFR54XBP,"$3,207.64",$0.00,$0.00
GB6R7XCU3XMLGXNO2VJW6P26RC6K6IYTOZX27EAVRH2VWYPQSAUJRQN6,"$3,205.43",$0.00,$0.00
GDPDFXYJ5LWS77BY5IIVGULMFD75C64GCF3OM26PN3EXKW6FHCHULOWG,"$3,201.74",$0.00,$0.00
GA3S6N2C4CTIBNZ35QPMH4IUWEIWZQMUFHBIDCHOTYMGDLEAYSIKZ6TJ,"$3,201.26",$0.00,$0.00
GDIOLJIRP453HBISBR7FKJCMHWOEPBSETHBNBXQJKAIGPOAOUOA4J5FU,"$3,200.65",$0.00,$0.00
GDFLYUTHFMEYNV547ROHVPTWAP37SRRM7T5745FDTAFLOTUCOUUYFEPI,"$3,199.33",$0.00,$0.00
GBRYD3MS4Z2UW74O7NCRXHONBWGYE4IUKWHENFTHSWRSFGZLCWD4RK2F,"$3,198.98",$0.00,$0.00
GAF7B2MRJJTISO6CS5KCS74BA26DGBOLTAAHI2NR4TVGGMV2PTBNNTAM,"$3,195.15",$0.00,$0.00
GDPESSXEC5JZRSKJS2J7JACIXUKPCV2UGLPNLIGLTWAQ5ZVDMD6C3XZQ,"$3,185.55",$0.00,$0.00
GBHX7VBK6QCQIWYBEBUFABMVFH3B7QG4NJYDYBYXDV6GMU7SOM5D7VO6,"$3,185.12",$0.00,$0.00
GDU2UZQYBNLOSLB3A5QDYVE3QCTESEJL7ZAENXG2K4QQGMCSENHRTLT4,"$3,183.99",$0.00,$0.00
GAGRNMBG4EWU3OJV4BR242J64PKUOHPLUUZEHENICQ63SD6WMAYBEFN5,"$3,183.68",$0.00,$0.00
GAZAXGSGIZFYPJWG3TERULFCOGEKWQ36LPTJBAG2KBKNXFOYQ3YGYT2R,"$3,181.27",$0.00,$0.00
GDE24TXMRERDRIN6ZD64QBLKFH7CMO75L4PLH3L226SSWYIL2BVEP7N7,"$3,177.13",$0.00,$0.00
GAZ4P2N6I3C6THPGVOGGFAGBWNY6RR6RNUT2HGTTP3ABA2ZFKCYSJGI3,"$3,172.87",$0.00,$0.00
GATCOTTDYT2LXCCT4YTUSOMHK354BMTBGS7F7256BJDSOVP2GF4TWFRC,"$3,172.42",$0.00,$0.00
GA53QZ2WXRCVVWH2WHXQFVYGJIP5JIKDZYUGNDIAZRDWS2M7PPK6QP56,"$3,170.53",$0.00,$0.00
GBYQYFSMQD6DEX3KDNERHCLDMS5HVRQOEFZSX4RKPT7G7QQ3PWB46LEA,"$3,170.17",$0.00,$0.00
GDNI7ZUG36XCDZVKBZVVITKYDARYOR2G6BJMOL242A75PZL475YSE242,"$3,168.52",$0.00,$0.00
GBWN6XO5IP55OCKOYAOBZCTT6LQQI2BCKXDBCN5W457FDWGSPPVVSWKH,"$3,167.06",$0.00,$0.00
GB6X45X54BESRZ44GTCGPEIPS5FWMHCTF6CSEOKSRE7QTF2FDAZN56Z2,"$3,166.89",$0.00,$0.00
GDD6C5WWNHKEHZSYNXBNPZPTIZBGIDJXHUDZYQBOMP7NBDQ2XDGUMU6E,"$3,166.48",$0.00,$0.00
GDPHUFZWM2LD2JFY22PRI42XWIOJVXXNJTTOV4VNBTJXOIMRGYGLT47O,"$3,165.13",$0.00,$0.00
GA4BOZI43MAWGK4TZFPQO2YFDDO7NZWO4ZFN3RSQ4VBSM7GWTGV6VJKO,"$3,161.74",$0.00,$0.00
GDDGRQSQEYEWYFMQFVDMEL6W2FS7H7OGUHYVY3FE7H74K55LILAL7KQJ,"$3,158.93",$0.00,$0.00
GDCNR37TVJJ3K67Q7MT7VT4SII62K2PWJWQCRU7QK4RVBF2F3YCN5XBK,"$3,153.42",$0.00,$0.00
GA4XL4MJMBNYNYEGIYNMKZLLHDLZQP3CT2N77CHLZAJ5AGWCW7RHH2FB,"$3,152.31",$0.00,$0.00
GD6AFSVLRTSVXT223LNPLTBFHUHK7C2WDZPUZMTXH6CFWJSCRO6RN345,"$3,150.10",$0.00,$0.00
GAXB2SB426RTPHZC25FEKBV4PDAF4JQBTUXYBY34PMAFOHT6GFDKLTPC,"$3,144.08",$0.00,$0.00
GDFCN2DFRVGIQY6B3FX3DV7INPQMUQIYQUDPMZSMNRVTNIWFGW3KYTOV,"$3,138.92",$0.00,$0.00
GCT6NHN3Y6F4RRK4NGQFRLZS4UYRKRHK3AUTBXMYVMIHGQNUHWR5LC7Q,"$3,138.65",$0.00,$0.00
GCD7JXJHOKROESFZUHQYKHMWKYCSBOIAGQZXJNP5XQIRW5JZEYJJGWZT,"$3,138.08",$0.00,$0.00
GDLWIG2HJ63WDNGSTR37MQI3NDP3ECDBMIFMYMUFIPNIM2UADH7VNDZH,"$3,136.44",$0.00,$0.00
GCLF4V5GMLVOO7EQOHDSKBUDOSXYSTPCLR3YNB3ULFMNHBYBPFAFPN4W,"$3,135.41",$0.00,$0.00
GA43WD2O42I7L5HTQWVWAFU42BBZHKPL56CEE5E5WZUBI7CUC3ROXRXM,"$3,134.27",$0.00,$0.00
GDGOBUAIKHNAH62ZH25VJ3DPHSENEPW4EOXCGU45VYY22TQIXV27B4CV,"$3,129.06",$0.00,$0.00
GCADWN5NIGDXF4JUGB5SGF2I6VTTYKECAWMNL2UMGSKTMUJIPSYXQIWN,"$3,125.54",$0.00,$0.00
GAAESXMMK4FHN2V4PLFUK5N2A2X225JTNNEATI5VPW5U3L33XEMFF7MU,"$3,123.73",$0.00,$0.00
GCTGYAHRVIP3DAH376SIT3JEAS7XVYEHIUHCT262NNFGRX4J4KCQYD3Y,"$3,121.93",$0.00,$0.00
GCXGOOFC2G63ZIIQRPT5ZJ545J5GOVM6TTMSF4QOQZGNJ43AH6O5RUIM,"$3,119.65",$0.00,$0.00
GARMACV4OOLCWHEXHFEYNQFVA5OIMH6SY5V72AUNGR7KD5WVPBYR7GOG,"$3,119.60",$0.00,$0.00
GDQLQ4OQK4Y3GRO5LIMTEZHH4IFIQO3VOCUMQ25OPJ3DCSIP5XWERADG,"$3,115.46",$0.00,$0.00
GDS7NBCVKMXHPX5U54E54XQVBT3JDKULU63OU4ZWUXDTMQ2BKPTG35GH,"$3,113.24",$0.00,$0.00
GCSX6KRFV7CMGW232Q77BSYFD4QDGXDH6WVEJIATF5RB5G3Y3QN3ON3S,"$3,112.64",$0.00,$0.00
GAIOW6OAFNZWFZ2BEI2YPNZ54HOGGIHWWOXAWXZUJ63YCIP45TJF6KWR,"$3,109.87",$0.00,$0.00
GBG2GXOQ36I7PCVJMZYPPMBMKYMDJB7BUCR6T7XK3N6JYZT45CHX74HZ,"$3,105.72",$0.00,$0.00
GDZAJU7W6DSRXGO3BXHID5DT73QUYCQTDOF4SZQPOUOB3DC5J532S6NZ,"$3,104.57",$0.00,$0.00
GCQM7UGVZLNZMAOQJS25334BYG5RXWHLXCSH3AKKBKTSGW7Z6DLUT6NS,"$3,103.00",$0.00,$0.00
GCSMW74QDRN26DRU4J3PDOFS2ADGDZAC4FYTPTVESWKZN6BTC2I6BALC,"$3,098.25",$0.00,$0.00
GDYAYFTRWGIPW4CILABZTT4ZFZVALBHFZBPSQ4JNTJADKYGSGYWMPPRF,"$3,095.16",$0.00,$0.00
GDSMFCGXEJOZDYWOLB2QMZJUAXEMAL7XKPHYFVDUESRO2EOCMX4SNZU4,"$3,091.99",$0.00,$0.00
GBPMP3NXED4G3ENTFZIHI74H5Q7O3YJWNRPI4JIRRGM73THDIGNTZTGU,"$3,091.96",$0.00,$0.00
GANMNYKPSCDWQ5BBD3MLR4KMLZ2YY5BCL62QO77CLJHSMCBL73P44A6Q,"$3,091.78",$0.00,$0.00
GDIM3CROWJDTAJ2SVNDY3B3QVHXTTLMMZU3GAAMUKUAJHE26ZFI32GE2,"$3,085.36",$0.00,$0.00
GCCKQ747OUX7ISJ33AWNEIGPIYP7HTRF4ZUC2XOT6X7FI5SMEXRZ4YEH,"$3,085.02",$0.00,$0.00
GDGIVNK25LPCIQ3GR5NXF6RFRJBACWO3Z7ZASODGVAAOEEWD2HAQG5VP,"$3,083.74",$0.00,$0.00
GBS5NCLAOZ33TGWAR5VSO5MROMEVPCLHZHRK3TT4PWZZ2GS7Y2WBWNZU,"$3,079.51",$0.00,$0.00
GDRDAICH4XFLZEQWDFIB44L7C2GERRZZVUT3ASJPQ2LQ5IISOEC23ZL6,"$3,077.90",$0.00,$0.00
GBW5CJEJYFJBCMNQM3ATM7RJXOCJIBIRHF46KHFIR5P57YBPJMTV2MOL,"$3,076.22",$0.00,$0.00
GC3XC7P3SNZKAVTKEW2OPVAQLKYZSY7IOWK36MTBDBFNA2CLKXRYJNW5,"$3,073.99",$0.00,$0.00
GC47BO4PTMGOMANGSYGKHO5RMOG4N3RCJCEFUVKTSKFTTUSSCZEIXBLB,"$3,071.54",$0.00,$0.00
GBQN2XNLK4CCSACS6L6BTYWUVOEQSN3USFI2JTHEW6LSL6RGTTZD64X7,"$3,070.34",$0.00,$0.00
GAZJ6FIV6ZBFD63LQKYEHX7RCQJQ47CZWAE7X7CVCTDJFC4AHAJJA5TI,"$3,059.89",$0.00,$0.00
GDN4LLJB47HLNECX3Z4CUZ34FYOF57G23IWOMEA73NPL24EYWMPWSEK4,"$3,058.77",$0.00,$0.00
GD7HBF2PPNLANQAKNVVPYK6KSPPYRF37C77I6CGGRA2GDP2HTI352DCM,"$3,046.88",$0.00,$0.00
GC5WDRZXVK2WZ5PNPO5V6JOVGB4FEFR74ELIEYREIWS7534Q265C5MHD,"$3,046.37",$0.00,$0.00
GC2JPCGY5GNGBXQ5S4U7DBW22XMUKVTDGVFLKUTIVO36BE4PIOMU5GWR,"$3,043.12",$0.00,$0.00
GBKVASHAD4KBAHIFPHVBJ7IRYGFC3IPE3VVURQUUWJMCSFTKME2L5SPS,"$3,042.37",$0.00,$0.00
GCLLDX3LHCHAF4YUUOZ3J7S2Q7TKAS6QTBKQXVS4SWAA5TQEYVGVUAC6,"$3,040.34",$0.00,$0.00
GBWRJAMK2VDGS3CGZAVIF5224CW4CUTW52Z4T2HIWBNGZMR2XDF7E7DJ,"$3,040.28",$0.00,$0.00
GDYHYUURKMICULNQMNUVXISAQT7JLKQMUOPJPSWAI5WBGJX2IADA7HUC,"$3,037.93",$0.00,$0.00
GDZWZSNO7XCF3GEDZUBDPMNB6VDWJJPXABRJTZ7YYWACLTKZZKIZMINP,"$3,037.49",$0.00,$0.00
GD2SWIFFIMJEKQCM2KXS6G4CDXIW5IS2ZQ72PZPGVZSM4UFEBU3HNWR2,"$3,036.95",$0.00,$0.00
GBDJY5TNHBX57DQHTN22PI5FD3VUBHYYIARRC3KNMUL6QRI37X2R3LGQ,"$3,036.80",$0.00,$0.00
GB5LKDSJ6CKRZZWXAD2UELOPR3LGU6KWSJ7UCGNGJ56BZNJT6PRSFJQF,"$3,036.44",$0.00,$0.00
GCRXAT4TYRP5PANEUSFYP72N4L47MNBFN3FJ3QEE5RKJTTQDC452VOEG,"$3,034.42",$0.00,$0.00
GBAQHLOGKSK7TFMHJYGUV576NTILYTRMP2EIW5HWWJFIJC7CWOUIE3IV,"$3,033.18",$0.00,$0.00
GBQPDBTU6Z6COF3AYFJNH3PWGN2I6T2LT6BN2W362IBVICJCCACIFEJ6,"$3,032.87",$0.00,$0.00
GA7UW4PGFSBQOFE7W33DSIKFBSBDS6MBIY7OBGU3VNFPLGPG7UBTIFZ4,"$3,032.63",$0.00,$0.00
GAANKRYYDPPQSO2L322YORPR7Z375CSNI7ETCRFV4DYFRXN4TWRFERXB,"$3,031.89",$0.00,$0.00
GAUL4VT22IY7W6CMQUXJQ357APJPJIS6OE6Z2II4IT4AN3CRWM3TITH7,"$3,030.17",$0.00,$0.00
GBETO3GZV7H6FOI6HZCQ3JDC57UVC33YVTLDMRLLRRVD5CFN7AJKKEUK,"$3,028.37",$0.00,$0.00
GAKUR7Q2FGA2THBAZVKDE64XVM3HKLHINFKHEFSYKW3SSOGC276NCJ56,"$3,028.27",$0.00,$0.00
GBC22OLTGEKZEEDC3SUWJ2YTCKW2MEUT65TL5WK5PIUQWX7C2ZI27W3D,"$3,026.12",$0.00,$0.00
GAZF7KZDVS4FEC3NLU4CNP2HYDLTRAJ73I32YOMUPA4X7IAHEL6RAQEX,"$3,025.59",$0.00,$0.00
GAHEGDUVU6ZO5CVZIESIC3L3GJ6IEM5FCBBEJNED36SUFIYEPB34CSKR,"$3,024.58",$0.00,$0.00
GBEOVKI4VLPOAXVAOERNNJEDYGUBW32I3HSHUU65VFEVRTN2WCMXPF5L,"$3,024.29",$0.00,$0.00
GDPFHUDJCLMYA73ZSZPC5E7YRAW62BA2VEGPUE2SWGLEFAP63EGKHYUJ,"$3,023.92",$0.00,$0.00
GBS7KIZKZ45WLIRLARKPRV7ZNFSB57GPXF5Y3LZVSLG7WT33IPQT5RVQ,"$3,023.28",$0.00,$0.00
GAAMODOMK54T63BQNRYU3NWBCHRW245JBLS6CGQZXVPC2E5KDE5322OG,"$3,022.84",$0.00,$0.00
GDHQ67RB3KHWZM2OL66SSI3NVM2JWKUFM5FZ6GBIGSPWVOMHVYH7LPFP,"$3,022.56",$0.00,$0.00
GCCPT3IXWJ5A5FY7SVY7K3QGHS2XA3WEWZHD2UF5JALRAKICRASXFWUW,"$3,020.54",$0.00,$0.00
GBFUJXYLIGPBNDCGWBRK3IH27VM7XFWSQ3WBC3W6GQ6PT3HFRD26LIAK,"$3,019.28",$0.00,$0.00
GBHQ4X7STQ5ST466IUZNRNKONSS535NMQFX5ZJKJEWNCQWCSDPYNMW7F,"$3,015.59",$0.00,$0.00
GD2KV6EMONEBG263OB65M7SRMLNNCEOC3UU2DKENMXZKEZUSNV3JLTXM,"$3,015.48",$0.00,$0.00
GBXAHAWFS4BWAXSTNZAAQ3HDPPAKTBYZUPQ55HZIMR4RECZO2SQGKPGV,"$3,013.69",$0.00,$0.00
GBZHP5E5K4FWP2IXVMX3KWMZH7ORW6DZ4EJ2YXRUZAGN5GHWUPKL2ZVZ,"$3,013.52",$0.00,$0.00
GBKN3LW4A5752IB47TRVG5QIL2D7MFDVKV3JVIKTGK3GXQZYCX5DEPOX,"$3,012.33",$0.00,$0.00
GAV45JE7IBURP4SBOYKU2RJSPT5GJXPMEVRI27WS6T5U4ZMJIKPHLQN4,"$3,011.66",$0.00,$0.00
GBQ5IEXRCHUIE6TEAJR3HT5UIPFAJD2F7DP2D3MZ5VVKGF2RG24V3QWZ,"$3,011.41",$0.00,$0.00
GBIVXC6MUYYOFMREDWXMKHA37YCZ3ONHLAVEKQEWPXZRWMNUQCTXUGJR,"$3,010.52",$0.00,$0.00
GAVOYTWJTGTK5PQJDN3LN76MPV4IROWJ6S2I3A53WJF2SVUJS44E2EYJ,$0.00,"$3,009.15",$0.00
GAJMJ3QXDXETUHEQEMMZ77RJB63KTCPZBMXOQ2BVAOYZ3THYFPJORGCM,"$3,008.14",$0.00,$0.00
GDGGN4IVQCSXJYFAAMDDSG35POJT73OHGPACMO2TKX3E64ZB7F3XC7OB,"$3,006.72",$0.00,$0.00
GA7IQQPADZDCOT63M3OBCGAKCU75SFLH5JWAGZDWYNGWQVFNPXRFP5L5,"$3,006.25",$0.00,$0.00
GC35W7NFGAX7FUJRTKOWQMQHDV7X4LAIG7ZH6CA2FBY3BBJRLKBYX7WS,"$3,004.76",$0.00,$0.00
GCHDMKXS3JJIUJLONF7CXNTI2PIGBQMDYKIZSWSG4BYEWVJKQ5CI352V,"$3,002.79",$0.00,$0.00
GDBWLVYJV3CSANX7CI2XJ2C32QILBSRHYVEL7EBN6LMROVCVSOT7G43B,"$3,002.30",$0.00,$0.00
GD3GH5NRXVWFCCGKFWORPPQWZQITPWXBVAV3OUS4M2REHPERKOE2WXGY,"$3,002.29",$0.00,$0.00
GAORZPG2WXRYUZAEMSWSCA6APIYLXSICOUDIHWPZHFTFGRHMUIPESKZH,"$3,002.28",$0.00,$0.00
GDPU43XYN64UCSYJKHUV754YAEXI63PN4CMRKOAXEVIVR67KWQARPNSD,"$3,002.01",$0.00,$0.00
GAB44BEJ3OTBPC4C6SOCQKC6L2FNYGVQAF7YRY4XXFIMKSKIRJLVSXRR,"$3,002.00",$0.00,$0.00
GBBSVPPERZXRTCBAEXW2ELPX5WDHYTWOXM5S4J6YZOOKUQ3J5NWJV5R3,"$3,001.95",$0.00,$0.00
GAUFYO2VUZDCU5FLS2IQTS7BKKRCMWQJYQYQNY5QSUB6H6A44WUWINWF,"$3,001.45",$0.00,$0.00
GAA27EZWBJXCM5A27DHZ4QTCVEFBHKD6DNQS4QC5RDN62AA6OCRLTDNC,"$3,001.16",$0.00,$0.00
GBOLH4QHZVPJ34T4D2UWKCM7TZLZBNRAS234QS5ZOLGCXHYOJFJSDV4W,"$3,001.02",$0.00,$0.00
GCPCMNGR77QRFCYRKCTGIU7EVNXKFYC5NZWSUPQ3ISBQ73OHPY4Z2HT6,"$3,000.66",$0.00,$0.00
GBKMOP2NEMURBR3OB2AABN63Q3ORQ4NZGBWRCR4LN6BVQ2PA4UFJVS7K,"$3,000.30",$0.00,$0.00
GDURDTRTGBY52F436ESX4E4MFOZ2KDMRLKCKUH2X32ZE5JRGM4E5ANTV,"$2,999.24",$0.00,$0.00
GCW63CRV37R3ISTEPBAEXDS33FFE335DKMPXM6YEXEZ4AZLOAWHUDPPJ,"$2,987.41",$0.00,$0.00
GCG6LILSZ6UXZN55N5PDO45OBENN5M3APV7Q7DSJW7WCKQ37X7FMJGQ4,"$2,985.16",$0.00,$0.00
GC5WRYD52HTKA6L2G2ZCQLYAVOCEHSCSDIL32PRMEW7HRJIWNP4VSM44,"$2,983.25",$0.00,$0.00
GA3YG47KK4LIBZV26XXGXIE3JWXUVKYNGM43HE6ASA5YFVJ3TIZCYZWK,"$2,972.90",$0.00,$0.00
GDEFZK64JOL34HOS64ONK4TKVCJ4UDYLWAAEG7PEBEEADOUHSTFWKQJH,"$2,970.85",$0.00,$0.00
GB2NM363EHEJG4GLFMDOJDOOUHNAAQ6NKU5IVYK5WQCW5MZL6PRV2MZG,"$2,969.77",$0.00,$0.00
GDMTYOCBTFCOO6XGQR4AQJKD3YCAQF2KWJ3W67D4AP2BQ5PYCYQGIJ2B,"$2,969.55",$0.00,$0.00
GDGX76D5VBAHOTWDCMYEQGMR3EUVTUZ57AEFSTAIWGGEH2IE3PCHCMMC,"$2,968.28",$0.00,$0.00
GDKGVC6B4TVPGGFXJ3GMVN4DRIRG3OZNH33AYS7C4NDKL3E7MYKSJKIS,"$2,966.86",$0.00,$0.00
GBCFOW5ILOOSW6FFGGDQASD56NBKFVDZ7QACUXWEQP6ZYM5L73Y6MELZ,"$2,951.79",$0.00,$0.00
GB65JQNTC2DSQVC25UY2Q4XI6SR4CZFVPEXNUJ65MGMSSFXOZLTUAPTH,"$2,945.49",$0.00,$0.00
GCINDFAYJPJFYPDOJKKJA7ADDO4LBWBDRC6HZAPJSQESI7MRJDPLY45Y,"$2,941.71",$0.00,$0.00
GDIOEL6FALXNY5QNPRO5JIL3YAOBOHSYNJRPUJEVDXQXAUFOMLFCKY6R,"$2,939.23",$0.00,$0.00
GBY3EVQVPL65NY3O4JVRPHH73SVT7YMGDTKPWMZSLVADJSBZ6NTTWNYA,"$2,926.49",$0.00,$0.00
GAQP5OUDUYOWTDADZRKJUEST3WCQLXRTBXGIC5O3IJRUF3EOZBVG5A57,"$2,924.90",$0.00,$0.00
GBKE5D22DYM3EPEKRKB3TLO6E4LNYEX7QGNVRM76WJXHOPGZFG2555U2,"$2,919.12",$0.00,$0.00
GD72UEJZWUVMBWWHBYKPTQZPTAOU5EJFOCFTADB3QD3ORCPZ6BPIJI6D,"$2,914.15",$0.00,$0.00
GCJ36X7K6TKO53X24CP27QI6NSXK4A6FG2JL3IRUIR4YNNDC2JO4PXFG,"$2,911.24",$0.00,$0.00
GDCBU75TSMREHAKBC6NIHJSBUL5AWZTF4U3AYVWRXODS5FMWVKNOMHTD,"$2,905.86",$0.00,$0.00
GCZKK5SZAESNSITZ4JVHN4PSTGBII5VEGFVMLNK3V74D5JLOUWEMRCMS,"$2,904.12",$0.00,$0.00
GCFZ3P6VSSKHQOCIQLXDLDLNEPYOU3HMX2DHYPQ5GUNLAD3HOSTEBXGS,"$2,903.68",$0.00,$0.00
GDPXMQEQE2OH2AKXCS3UOB63LIKI5L2EWTEVROYSU7KBQAYGBWYYFCN4,"$2,903.01",$0.00,$0.00
GBCZCQGPSQQ6QLKSNRBG3UXL7YVWC6LDRDQBT3FFBNBMBIXA6GGF3JFL,"$2,902.73",$0.00,$0.00
GBC4QYW3L7EZLWTA3EH4EP7KC55XB5MCKAUIZT6YDUMHZJUVAS7QXTZD,"$2,898.13",$0.00,$0.00
GCE4GJQJYYMSB6LY6GR67D6GJN6YBNOWDE4M2OIWCE342LRPR2GBQGKR,"$2,897.77",$0.00,$0.00
GBDDP4TJVEJJCBSK4L3GLFATM6XFWNHJGM7FXUTXHX42IGB55LDBVYOB,"$2,896.58",$0.00,$0.00
GAUGCCAOQFZ7WEKA7CLUHMCTTEQQXE4G3LDEJRYLUA5MFSKOPJ7BILYU,"$2,891.80",$0.00,$0.00
GBBZ3FNTEY5O4SKUJOH76AAAZ4AHQFKI4JZ5GR47DIM35B2QSALJAVSP,"$2,891.45",$0.00,$0.00
GCEK4U4BOURLZNP4RMLFZKDZUHF3MQY7S2CKACEBS3C5KFGGOIDUDYVN,"$2,889.75",$0.00,$0.00
GDVVVC3YB7NGDYNOC3SG3JM4PJ7KKCING6YQUGFRBLGGIN426ARRXWH3,"$2,879.12",$0.00,$0.00
GBRZVRAGVYCB5R3JGDQ475YKO7EF5NP5YMVBAEUHUP45MQLCBRFJ7RXB,"$2,872.63",$0.00,$0.00
GDNFODOBUCOSLEHPUD7MS2LPIUTGAF2QDASUSZKDLZP4C4CMSI4NB6YI,"$2,871.44",$0.00,$0.00
GBSTMYLQVV6SUCSZTUE42FKUFDAQHDZUGVBSRKQA6U26QIEXZD46FCCJ,"$2,871.16",$0.00,$0.00
GBPUSIH74RSTKHXZOMCIKHJ2X34C6NB4Z4FTEUAJQP526FXV5S3RR3SO,"$2,858.32",$0.00,$0.00
GAMTHSFULRXKBUX7MFF6DQUNAPVAHFDXF77NZE74TBUIE4JBEJ52RQPT,"$2,857.10",$0.00,$0.00
